id,title,category,price_raw,price,currency,unit,moq,supplier,city,state,location,rating,response_rate_pct,response_time,certification,years_in_business,listed_date,source,url,price_usd,price_eur,related_keywords,country_region,country_subregion,schema_version,price_anomaly,category_label,region,price_bucket,response_tier,supplier_maturity,quality_score
96125a701d286e,Rotavator 5ft,agriculture-equipment,"₹724,148 / kit",724148.49,INR,kit,500,Apex Pioneer Corporation,Gurgaon,Haryana,"Gurgaon, Haryana",4.3,,,,33.0,2026-04-16,indiamart_mock,https://www.indiamart.com/proddetail/84f77875.html,8689.78,7965.63,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,,Veteran,80.0
facd5b4d55aea9,Portable Grain Moisture Meter,agriculture-equipment,"₹447,841 / kit",447840.63,INR,kit,25,Bharat Supreme Manufacturing Co.,Rajkot,Gujarat,"Rajkot, Gujarat",,100.0,,ISO 9001:2015,13.0,2025-09-16,indiamart_mock,https://www.indiamart.com/proddetail/47872b91.html,5374.09,4926.25,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,Established,80.0
c70629f7ef6491,Greenhouse Polythene Sheet,agriculture-equipment,"₹135,735 / unit",135734.91,INR,unit,5,Prime Prime Solutions,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",3.6,64.0,,ISO 9001:2015,22.0,2026-04-14,indiamart_mock,https://www.indiamart.com/proddetail/3f988548.html,1628.82,1493.08,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Medium,Veteran,100.0
619f8f5c65f268,Portable Manual Seeder 5-Row,agriculture-equipment,Get Latest Price,,INR,kit,5,Bharat Apex Suppliers,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,,Within 1 Hour,MSME Registered,33.0,2025-10-13,indiamart_mock,https://www.indiamart.com/proddetail/af9727ea.html,,,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,,,Veteran,40.0
14b8dcbda3a2b6,Bis Certified Solar Water Pump 2HP,agriculture-equipment,"₹307,801 / set",307800.77,INR,set,10,Sri Sri Enterprises,Hyderabad,Telangana,"Hyderabad, Telangana",,99.0,Within 24 Hours,ROHS,9.0,2025-06-16,indiamart_mock,https://www.indiamart.com/proddetail/227a3f91.html,3693.61,3385.81,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Excellent,Established,80.0
9f4f7cb2b0d4f6,Imported Bio Pesticide Sprayer,agriculture-equipment,"₹699,407 / kit",699406.76,INR,kit,500,Apex Pioneer Pvt. Ltd.,Mumbai,Maharashtra,"Mumbai, Maharashtra",3.9,98.0,Within 4 Hours,,14.0,2025-08-04,indiamart_mock,https://www.indiamart.com/proddetail/ea3add59.html,8392.88,7693.47,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,Established,100.0
0cfafa80537f0f,Diesel Greenhouse Polythene Sheet,agriculture-equipment,"₹291,209 / piece",291208.99,INR,piece,25,Apex Excellent Suppliers,Vadodara,Gujarat,"Vadodara, Gujarat",4.4,78.0,,ISO 9001:2015,9.0,2026-02-20,indiamart_mock,https://www.indiamart.com/proddetail/a4588c05.html,3494.51,3203.3,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Established,100.0
9ff7f036ed37cd,Bis Certified Paddy Transplanter,agriculture-equipment,"₹193,603 / kit",193603.32,INR,kit,500,Star Bharat Manufacturing Co.,Kochi,Kerala,"Kochi, Kerala",4.1,51.0,,ISO 9001:2015,10.0,2025-11-02,indiamart_mock,https://www.indiamart.com/proddetail/2f8291cb.html,2323.24,2129.64,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Low,Established,100.0
c739714f22a9ef,Imported Grain Moisture Meter,agriculture-equipment,"₹833,196 / set",833195.87,INR,set,50,Modern Modern Export House,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",3.9,78.0,Within 24 Hours,BIS,,2026-04-25,indiamart_mock,https://www.indiamart.com/proddetail/d453dd12.html,9998.35,9165.15,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Medium,,100.0
fa055d3a5e617b,Vegetable Transplanter,agriculture-equipment,"₹160,722 / piece",160721.56,INR,piece,10,Modern Excellent Industries,Nashik,Maharashtra,"Nashik, Maharashtra",,83.0,Within 1 Hour,,,2025-11-11,indiamart_mock,https://www.indiamart.com/proddetail/8af8cbe4.html,1928.66,1767.94,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,,80.0
03cb8b8ad709ea,Solar Water Pump 2HP,agriculture-equipment,"₹111,944 / kit",111944.17,INR,kit,25,Prime National Enterprises,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.7,,Within 4 Hours,MSME Registered,31.0,2026-04-22,indiamart_mock,https://www.indiamart.com/proddetail/692ba21d.html,1343.33,1231.39,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,,Veteran,80.0
67452164822793,Imported Rotavator 5ft,agriculture-equipment,"₹609,964 / kit",609964.31,INR,kit,5,Modern Global Works,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",4.6,65.0,,,32.0,2026-05-24,indiamart_mock,https://www.indiamart.com/proddetail/718bd8df.html,7319.57,6709.61,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Medium,Veteran,100.0
c5b3d121ec18e4,Portable Greenhouse Polythene Sheet,agriculture-equipment,"₹296,398 / unit",296397.61,INR,unit,25,Pioneer Universal Suppliers,Surat,Gujarat,"Surat, Gujarat",,96.0,2-3 Days,,12.0,2026-02-27,indiamart_mock,https://www.indiamart.com/proddetail/2097327c.html,3556.77,3260.37,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,Established,80.0
a48a1048b42c84,Gypsum Board 12mm,construction-materials,"₹26,096 / bundle",26095.89,INR,bundle,1,Global Star Corporation,Delhi,Delhi,"Delhi, Delhi",4.4,81.0,2-3 Days,BIS,5.0,2025-06-20,indiamart_mock,https://www.indiamart.com/proddetail/87668d33.html,313.15,287.05,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Growing,100.0
9266fce8c4778b,Premium Grade Portland Cement 53 Grade,construction-materials,Get Latest Price,,INR,bag,100,Pioneer Global Works,Rajkot,Gujarat,"Rajkot, Gujarat",3.8,62.0,2-3 Days,ISO 9001:2015,,2025-06-06,indiamart_mock,https://www.indiamart.com/proddetail/aeea2d7c.html,,,,Asia,Southern Asia,v2,False,Construction Materials,West,,Medium,,80.0
1a2a15cfd93653,Portland Cement 53 Grade,construction-materials,"₹7,952 / bundle",7952.21,INR,bundle,5,Excellent Excellent Enterprises,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.6,51.0,,BIS,,2025-10-15,indiamart_mock,https://www.indiamart.com/proddetail/a91b0b37.html,95.43,87.47,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,Low,,100.0
b377812b7be327,Portland Cement 53 Grade,construction-materials,"₹14,684 / sq ft",14683.75,INR,sq ft,1,Apex Shree Pvt. Ltd.,Kochi,Kerala,"Kochi, Kerala",4.1,53.0,,BIS,20.0,2025-05-27,indiamart_mock,https://www.indiamart.com/proddetail/b6ef8eff.html,176.21,161.52,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,Veteran,100.0
f74c821b1c32da,Isi Marked Steel Angle 50x50x5,construction-materials,"₹88,246 / sq ft",88246.49,INR,sq ft,1,Apex Prime Trading Co.,Delhi,Delhi,"Delhi, Delhi",,,Within 1 Hour,,5.0,2026-02-14,indiamart_mock,https://www.indiamart.com/proddetail/855448b4.html,1058.96,970.71,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,,Growing,60.0
d5c99efce02c02,Isi Marked HDPE Pipe 110mm,construction-materials,"₹4,296 / piece",4295.91,INR,piece,10,National Supreme Corporation,Kochi,Kerala,"Kochi, Kerala",3.4,84.0,2-3 Days,,,2025-12-11,indiamart_mock,https://www.indiamart.com/proddetail/70aee9f1.html,51.55,47.26,,Asia,Southern Asia,v2,False,Construction Materials,South,1K–10K,High,,100.0
c3c43e70122c0b,HDPE Pipe 110mm,construction-materials,"₹1,257 / ton",1256.79,INR,ton,100,Shree Prime Manufacturing Co.,Rajkot,Gujarat,"Rajkot, Gujarat",4.3,54.0,Within 4 Hours,,32.0,2026-04-24,indiamart_mock,https://www.indiamart.com/proddetail/4f87e106.html,15.08,13.82,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,Low,Veteran,100.0
29bd6d8a87e865,Portland Cement 53 Grade,construction-materials,"₹64,439 / bundle",64439.2,INR,bundle,100,Modern Bharat Export House,Ludhiana,Punjab,"Ludhiana, Punjab",4.4,92.0,2-3 Days,BIS,29.0,2026-02-27,indiamart_mock,https://www.indiamart.com/proddetail/2beea4ee.html,773.27,708.83,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Veteran,100.0
5ddc5b0a4c0f66,Bis Certified Glass Wool Insulation,construction-materials,"₹58,599 / bag",58599.16,INR,bag,500,Shree Global Industries,Nashik,Maharashtra,"Nashik, Maharashtra",,,Within 4 Hours,,13.0,2025-10-20,indiamart_mock,https://www.indiamart.com/proddetail/45309132.html,703.19,644.59,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,,Established,60.0
4fd5877c174210,AAC Block 600x200x150,construction-materials,"₹93,914 / sq meter",93913.75,INR,sq meter,5,Global Supreme Solutions,Delhi,Delhi,"Delhi, Delhi",,98.0,Within 1 Hour,,19.0,2025-12-10,indiamart_mock,https://www.indiamart.com/proddetail/64c2132f.html,1126.96,1033.05,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Excellent,Veteran,80.0
8294027b373f6d,Bis Certified TMT Steel Bar Fe500,construction-materials,"₹51,290 / bundle",51289.9,INR,bundle,100,Bharat Global Trading Co.,Kolkata,West Bengal,"Kolkata, West Bengal",4.2,70.0,Within 4 Hours,,5.0,2025-06-10,indiamart_mock,https://www.indiamart.com/proddetail/19e735b7.html,615.48,564.19,,Asia,Southern Asia,v2,False,Construction Materials,East,10K–1L,Medium,Growing,100.0
4b05612116dec6,Isi Marked Steel Angle 50x50x5,construction-materials,"₹12,033 / ton",12033.23,INR,ton,5,Universal National Trading Co.,Delhi,Delhi,"Delhi, Delhi",3.9,60.0,Within 4 Hours,ROHS,16.0,2026-02-12,indiamart_mock,https://www.indiamart.com/proddetail/f6cc41ae.html,144.4,132.37,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Medium,Veteran,100.0
2575fb5c525080,Premium Grade Ceramic Floor Tile 600x600,construction-materials,"₹7,712 / sq ft",7711.92,INR,sq ft,25,Global Pioneer Suppliers,Gurgaon,Haryana,"Gurgaon, Haryana",4.0,98.0,Within 4 Hours,,,2026-03-03,indiamart_mock,https://www.indiamart.com/proddetail/6360d186.html,92.54,84.83,,Asia,Southern Asia,v2,False,Construction Materials,North,1K–10K,Excellent,,100.0
0722f88c7fcbff,Weather Resistant Glass Wool Insulation,construction-materials,"₹52,575 / ton",52574.61,INR,ton,10,Modern Quality Corporation,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",3.8,54.0,Within 24 Hours,CE,13.0,2025-10-02,indiamart_mock,https://www.indiamart.com/proddetail/ba18e7b4.html,630.9,578.32,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,Established,100.0
38f400978aaaad,AAC Block 600x200x150,construction-materials,"₹46,749 / sq meter",46749.13,INR,sq meter,25,Supreme Supreme Manufacturing Co.,Thane,Maharashtra,"Thane, Maharashtra",4.3,76.0,Within 1 Hour,BIS,11.0,2025-11-17,indiamart_mock,https://www.indiamart.com/proddetail/77310905.html,560.99,514.24,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Established,100.0
95e2c99b6d1dc8,Weather Resistant HDPE Pipe 110mm,construction-materials,"₹60,367 / sq ft",60366.88,INR,sq ft,25,Quality Supreme Suppliers,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.5,52.0,Within 24 Hours,ISO 9001:2015,10.0,2025-06-28,indiamart_mock,https://www.indiamart.com/proddetail/049b0aeb.html,724.4,664.04,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,Established,100.0
fbc029a6db026a,Weather Resistant Ceramic Floor Tile 600x600,construction-materials,"₹54,993 / bundle",54993.07,INR,bundle,1,Pioneer Global Solutions,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.3,75.0,,BIS,13.0,2026-05-21,indiamart_mock,https://www.indiamart.com/proddetail/9835c57b.html,659.92,604.92,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Medium,Established,100.0
da24be2accd155,Bis Certified Glass Wool Insulation,construction-materials,"₹91,934 / bundle",91933.8,INR,bundle,10,Supreme Pioneer Works,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",4.5,55.0,Within 1 Hour,,18.0,2025-07-31,indiamart_mock,https://www.indiamart.com/proddetail/a6a7aace.html,1103.21,1011.27,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,Veteran,100.0
14506f9b3764b6,Bis Certified Gypsum Board 12mm,construction-materials,Get Latest Price,,INR,sq meter,500,Supreme Pioneer Industries,Faridabad,Haryana,"Faridabad, Haryana",4.0,96.0,2-3 Days,CE,,2026-04-22,indiamart_mock,https://www.indiamart.com/proddetail/76d29878.html,,,,Asia,Southern Asia,v2,False,Construction Materials,North,,Excellent,,80.0
11dcde53e1b428,AAC Block 600x200x150,construction-materials,"₹53,926 / ton",53925.7,INR,ton,100,Quality Sri Suppliers,Rajkot,Gujarat,"Rajkot, Gujarat",,66.0,2-3 Days,,7.0,2026-04-27,indiamart_mock,https://www.indiamart.com/proddetail/4444b23c.html,647.11,593.18,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Growing,80.0
ebb2618aeb584c,Aluminium Composite Panel,construction-materials,"₹6,217 / bag",6217.22,INR,bag,25,Prime Sri Pvt. Ltd.,Surat,Gujarat,"Surat, Gujarat",3.2,,Within 1 Hour,ISO 9001:2015,,2025-09-25,indiamart_mock,https://www.indiamart.com/proddetail/42d08b9b.html,74.61,68.39,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,,,80.0
f31c65ff442f15,PVC Conduit Pipe,construction-materials,"₹45,020 / sq ft",45020.23,INR,sq ft,10,Apex Pioneer Suppliers,Thane,Maharashtra,"Thane, Maharashtra",3.7,65.0,Within 24 Hours,,4.0,2025-12-06,indiamart_mock,https://www.indiamart.com/proddetail/799d08b5.html,540.24,495.22,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Growing,100.0
524c5bd188b3b6,Premium Grade Plywood 18mm Marine Grade,construction-materials,Get Latest Price,,INR,ton,500,Excellent Star Export House,Mumbai,Maharashtra,"Mumbai, Maharashtra",4.9,65.0,Within 24 Hours,,31.0,2026-03-26,indiamart_mock,https://www.indiamart.com/proddetail/fa43f30c.html,,,,Asia,Southern Asia,v2,False,Construction Materials,West,,Medium,Veteran,80.0
226dc168d13651,Weather Resistant PVC Conduit Pipe,construction-materials,"₹1,698 / sq ft",1697.88,INR,sq ft,100,Universal Star Manufacturing Co.,Mumbai,Maharashtra,"Mumbai, Maharashtra",4.2,89.0,Within 1 Hour,,31.0,2025-12-12,indiamart_mock,https://www.indiamart.com/proddetail/23b6ccc5.html,20.37,18.68,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,High,Veteran,100.0
c465c5995ee7be,Isi Marked Aluminium Composite Panel,construction-materials,"₹82,652 / piece",82652.2,INR,piece,1,Modern Global Corporation,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,69.0,,,,2025-09-11,indiamart_mock,https://www.indiamart.com/proddetail/9f94cbed.html,991.83,909.17,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Medium,,80.0
e263be81f2df57,Isi Marked Steel Angle 50x50x5,construction-materials,"₹16,291 / bundle",16290.68,INR,bundle,25,Global Global Trading Co.,Vadodara,Gujarat,"Vadodara, Gujarat",3.1,70.0,2-3 Days,MSME Registered,17.0,2026-04-03,indiamart_mock,https://www.indiamart.com/proddetail/ceb21e32.html,195.49,179.2,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Veteran,100.0
123d9261a9d15c,Weather Resistant Aluminium Composite Panel,construction-materials,"₹87,669 / bundle",87669.21,INR,bundle,500,Sri Universal Corporation,Kochi,Kerala,"Kochi, Kerala",4.7,99.0,,BIS,25.0,2026-04-11,indiamart_mock,https://www.indiamart.com/proddetail/8c32fe89.html,1052.03,964.36,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Excellent,Veteran,100.0
83773aa3eab3a6,Weather Resistant Gypsum Board 12mm,construction-materials,"₹21,330 / bag",21330.5,INR,bag,1,Star Prime Trading Co.,Vadodara,Gujarat,"Vadodara, Gujarat",4.2,57.0,,,,2026-03-31,indiamart_mock,https://www.indiamart.com/proddetail/c78f7d7e.html,255.97,234.64,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,,100.0
a20de00f9b34ae,Weather Resistant Plywood 18mm Marine Grade,construction-materials,"₹50,938 / sq meter",50938.02,INR,sq meter,500,Pioneer Shree Solutions,Mumbai,Maharashtra,"Mumbai, Maharashtra",4.4,83.0,,ROHS,,2025-12-15,indiamart_mock,https://www.indiamart.com/proddetail/27145980.html,611.26,560.32,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,,100.0
556ba67ad4989a,TMT Steel Bar Fe500,construction-materials,"₹64,637 / ton",64636.59,INR,ton,100,Star Global Suppliers,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",4.6,88.0,Within 24 Hours,MSME Registered,8.0,2026-03-14,indiamart_mock,https://www.indiamart.com/proddetail/37319036.html,775.64,711.0,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,High,Established,100.0
b359a50e05d3ce,Weather Resistant Ceramic Floor Tile 600x600,construction-materials,"₹5,700 / sq ft",5700.14,INR,sq ft,500,Excellent Pioneer Export House,Pune,Maharashtra,"Pune, Maharashtra",4.6,53.0,Within 4 Hours,,20.0,2026-02-09,indiamart_mock,https://www.indiamart.com/proddetail/aa0ad577.html,68.4,62.7,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,Low,Veteran,100.0
e32c6e1dfb77ea,Bis Certified Aluminium Composite Panel,construction-materials,"₹64,439 / sq ft",64439.03,INR,sq ft,1,Prime Bharat Export House,Vadodara,Gujarat,"Vadodara, Gujarat",3.6,62.0,,,,2025-11-08,indiamart_mock,https://www.indiamart.com/proddetail/4867b12f.html,773.27,708.83,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,,100.0
90c99b9261da07,Isi Marked Plywood 18mm Marine Grade,construction-materials,"₹54,881 / sq meter",54880.69,INR,sq meter,5,Pioneer Excellent Corporation,Nashik,Maharashtra,"Nashik, Maharashtra",,62.0,Within 1 Hour,,7.0,2025-12-29,indiamart_mock,https://www.indiamart.com/proddetail/f96bc3b1.html,658.57,603.69,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Growing,80.0
583957b9af7ed8,Aluminium Composite Panel,construction-materials,"₹87,977 / bag",87977.49,INR,bag,5,Universal Star Corporation,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",3.2,71.0,,,26.0,2025-09-27,indiamart_mock,https://www.indiamart.com/proddetail/c4375ce4.html,1055.73,967.75,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Medium,Veteran,100.0
ff3bcd025338bc,HDPE Pipe 110mm,construction-materials,"₹90,688 / bundle",90688.21,INR,bundle,500,Excellent Pioneer Solutions,Faridabad,Haryana,"Faridabad, Haryana",3.2,91.0,2-3 Days,MSME Registered,29.0,2025-06-07,indiamart_mock,https://www.indiamart.com/proddetail/8ac9a7ef.html,1088.26,997.57,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Veteran,100.0
68346ab5b6829b,Plywood 18mm Marine Grade,construction-materials,"₹21,462 / piece",21461.84,INR,piece,25,Sri Excellent Works,Surat,Gujarat,"Surat, Gujarat",,100.0,,CE,28.0,2025-08-07,indiamart_mock,https://www.indiamart.com/proddetail/94753ffb.html,257.54,236.08,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Excellent,Veteran,80.0
f14a0522f2e0dc,Ceramic Floor Tile 600x600,construction-materials,Get Latest Price,,INR,bundle,500,Supreme Star Works,Surat,Gujarat,"Surat, Gujarat",4.6,83.0,,BIS,14.0,2025-08-16,indiamart_mock,https://www.indiamart.com/proddetail/915ba46d.html,,,,Asia,Southern Asia,v2,False,Construction Materials,West,,High,Established,80.0
d2899d5f726202,Aluminium Composite Panel,construction-materials,"₹52,752 / sq ft",52752.0,INR,sq ft,50,Supreme National Industries,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",,85.0,Within 24 Hours,ISO 9001:2015,,2026-03-23,indiamart_mock,https://www.indiamart.com/proddetail/e418289d.html,633.02,580.27,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,,80.0
7bee7ec58f0ae0,Portland Cement 53 Grade,construction-materials,"₹23,682 / bag",23682.22,INR,bag,500,National Prime Industries,Vadodara,Gujarat,"Vadodara, Gujarat",,58.0,,,34.0,2025-09-04,indiamart_mock,https://www.indiamart.com/proddetail/1af8a6c7.html,284.19,260.5,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,Veteran,80.0
112e4112e9aafc,Bis Certified Plywood 18mm Marine Grade,construction-materials,"₹3,605 / ton",3605.32,INR,ton,5,Star Shree Trading Co.,Kochi,Kerala,"Kochi, Kerala",3.4,58.0,,,,2026-02-06,indiamart_mock,https://www.indiamart.com/proddetail/1849990f.html,43.26,39.66,,Asia,Southern Asia,v2,False,Construction Materials,South,1K–10K,Low,,100.0
7b8a1942b2312c,Ceramic Floor Tile 600x600,construction-materials,"₹89,757 / bundle",89756.98,INR,bundle,5,Prime Excellent Enterprises,Rajkot,Gujarat,"Rajkot, Gujarat",3.1,90.0,Within 4 Hours,,33.0,2025-06-06,indiamart_mock,https://www.indiamart.com/proddetail/3eb2fbbd.html,1077.08,987.33,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
c1188dca5e7cf6,Bis Certified Waterproofing Membrane,construction-materials,"₹36,074 / piece",36074.01,INR,piece,1,Bharat Apex Export House,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.4,71.0,Within 1 Hour,,18.0,2026-01-09,indiamart_mock,https://www.indiamart.com/proddetail/e535bc35.html,432.89,396.81,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Medium,Veteran,100.0
fa4f8dae6e2f7d,AAC Block 600x200x150,construction-materials,"₹90,425 / bag",90425.16,INR,bag,50,Prime Global Export House,Ludhiana,Punjab,"Ludhiana, Punjab",4.0,94.0,,MSME Registered,7.0,2025-12-22,indiamart_mock,https://www.indiamart.com/proddetail/b04d986d.html,1085.1,994.68,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Growing,100.0
ea4b3088971f10,TMT Steel Bar Fe500,construction-materials,"₹52,463 / sq meter",52462.61,INR,sq meter,10,National Bharat Works,Faridabad,Haryana,"Faridabad, Haryana",,59.0,Within 4 Hours,CE,18.0,2026-03-23,indiamart_mock,https://www.indiamart.com/proddetail/69c838ab.html,629.55,577.09,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Low,Veteran,80.0
ed9c039f8e96ec,Premium Grade TMT Steel Bar Fe500,construction-materials,"₹67,180 / ton",67179.93,INR,ton,500,Universal Modern Export House,Hyderabad,Telangana,"Hyderabad, Telangana",3.6,83.0,Within 4 Hours,MSME Registered,6.0,2025-11-27,indiamart_mock,https://www.indiamart.com/proddetail/bbd00d9e.html,806.16,738.98,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,High,Growing,100.0
33bbdeed1e49ec,Weather Resistant Ceramic Floor Tile 600x600,construction-materials,"₹69,378 / bag",69377.94,INR,bag,1,Universal Sri Enterprises,Surat,Gujarat,"Surat, Gujarat",4.1,50.0,2-3 Days,CE,33.0,2026-04-28,indiamart_mock,https://www.indiamart.com/proddetail/23f9ae43.html,832.54,763.16,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,Veteran,100.0
a2d2b6c0cae7d9,Isi Marked Aluminium Composite Panel,construction-materials,"₹67,880 / bundle",67879.51,INR,bundle,5,Global Star Industries,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",4.3,83.0,,ISO 9001:2015,11.0,2025-12-02,indiamart_mock,https://www.indiamart.com/proddetail/fd586add.html,814.55,746.67,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Established,100.0
14c6a49ce49ff4,Aluminium Composite Panel,construction-materials,"₹33,640 / bag",33640.3,INR,bag,5,Star National Works,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.2,65.0,,BIS,31.0,2025-11-14,indiamart_mock,https://www.indiamart.com/proddetail/c294e93d.html,403.68,370.04,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Veteran,100.0
7932f201cf8ea1,Ceramic Floor Tile 600x600,construction-materials,"₹87,700 / bundle",87699.59,INR,bundle,25,Modern Prime Trading Co.,Gurgaon,Haryana,"Gurgaon, Haryana",4.7,,Within 1 Hour,,23.0,2026-05-09,indiamart_mock,https://www.indiamart.com/proddetail/1ff96ca6.html,1052.4,964.7,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,,Veteran,80.0
ca7a305374e01d,Portland Cement 53 Grade,construction-materials,"₹9,735 / sq meter",9734.93,INR,sq meter,50,Prime Bharat Industries,Rajkot,Gujarat,"Rajkot, Gujarat",3.8,50.0,Within 4 Hours,MSME Registered,26.0,2025-08-30,indiamart_mock,https://www.indiamart.com/proddetail/4d807297.html,116.82,107.08,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,Low,Veteran,100.0
2a3e67ea786968,Plywood 18mm Marine Grade,construction-materials,"₹10,433 / sq meter",10432.98,INR,sq meter,5,Quality Apex Pvt. Ltd.,Rajkot,Gujarat,"Rajkot, Gujarat",,50.0,Within 24 Hours,ROHS,,2025-10-15,indiamart_mock,https://www.indiamart.com/proddetail/8018b323.html,125.2,114.76,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,,80.0
c52e4683d7dba9,Ceramic Floor Tile 600x600,construction-materials,"₹15,330 / ton",15330.45,INR,ton,10,Supreme Bharat Industries,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,81.0,Within 4 Hours,,26.0,2025-06-21,indiamart_mock,https://www.indiamart.com/proddetail/936c9a30.html,183.97,168.63,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Veteran,80.0
bcedf25cef2c0a,PVC Conduit Pipe,construction-materials,Get Latest Price,,INR,piece,5,Apex Shree Corporation,Ludhiana,Punjab,"Ludhiana, Punjab",,77.0,,ISO 9001:2015,19.0,2025-06-11,indiamart_mock,https://www.indiamart.com/proddetail/d07397c7.html,,,,Asia,Southern Asia,v2,False,Construction Materials,North,,Medium,Veteran,60.0
e9e68c6011e00e,Ceramic Floor Tile 600x600,construction-materials,"₹69,311 / ton",69311.1,INR,ton,500,Global Modern Corporation,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,92.0,2-3 Days,ROHS,7.0,2026-03-30,indiamart_mock,https://www.indiamart.com/proddetail/9a7c38a1.html,831.73,762.42,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Growing,80.0
