2026-05-27 09:22:20,145 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:14,663 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+manual&max=5'
2026-05-27 09:24:14,663 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=electric+chaff&max=5'
2026-05-27 09:24:14,663 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=chaff+cutter&max=5'
2026-05-27 09:24:14,663 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=manual+seeder&max=5'
2026-05-27 09:24:14,670 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=drip+irrigation&max=5'
2026-05-27 09:24:14,670 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grain+moisture&max=5'
2026-05-27 09:24:14,670 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grain+moisture&max=5'
2026-05-27 09:24:14,670 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+solar&max=5'
2026-05-27 09:24:14,670 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+paddy&max=5'
2026-05-27 09:24:14,678 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotavator&max=5'
2026-05-27 09:24:14,678 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=greenhouse+polythene&max=5'
2026-05-27 09:24:14,679 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=diesel+drip&max=5'
2026-05-27 09:24:14,679 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotavator&max=5'
2026-05-27 09:24:14,679 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portable+grain&max=5'
2026-05-27 09:24:14,686 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portable+manual&max=5'
2026-05-27 09:24:14,687 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+solar&max=5'
2026-05-27 09:24:14,687 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+pesticide&max=5'
2026-05-27 09:24:14,687 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+paddy&max=5'
2026-05-27 09:24:14,687 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=diesel+greenhouse&max=5'
2026-05-27 09:24:14,692 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+grain&max=5'
2026-05-27 09:24:14,694 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=vegetable+transplanter&max=5'
2026-05-27 09:24:14,694 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portable+greenhouse&max=5'
2026-05-27 09:24:14,694 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+rotavator&max=5'
2026-05-27 09:24:14,694 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+water&max=5'
2026-05-27 09:24:14,700 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,702 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+steel&max=5'
2026-05-27 09:24:14,702 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,702 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,702 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,708 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+hdpe&max=5'
2026-05-27 09:24:14,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+glass&max=5'
2026-05-27 09:24:14,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,716 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+steel&max=5'
2026-05-27 09:24:14,718 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+steel&max=5'
2026-05-27 09:24:14,718 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,718 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,718 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,723 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,725 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,726 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,726 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+gypsum&max=5'
2026-05-27 09:24:14,726 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+glass&max=5'
2026-05-27 09:24:14,731 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=aluminium+composite&max=5'
2026-05-27 09:24:14,734 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,734 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,734 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=conduit+pipe&max=5'
2026-05-27 09:24:14,734 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+aluminium&max=5'
2026-05-27 09:24:14,739 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+steel&max=5'
2026-05-27 09:24:14,743 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=steel+fe500&max=5'
2026-05-27 09:24:14,743 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,743 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,743 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,750 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,754 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+aluminium&max=5'
2026-05-27 09:24:14,754 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+plywood&max=5'
2026-05-27 09:24:14,754 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=aluminium+composite&max=5'
2026-05-27 09:24:14,754 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,757 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=plywood+18mm&max=5'
2026-05-27 09:24:14,762 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=aluminium+composite&max=5'
2026-05-27 09:24:14,762 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,762 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,763 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+plywood&max=5'
2026-05-27 09:24:14,766 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=steel+fe500&max=5'
2026-05-27 09:24:14,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,772 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+waterproofing&max=5'
2026-05-27 09:24:14,774 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,780 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=aluminium+composite&max=5'
2026-05-27 09:24:14,780 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+aluminium&max=5'
2026-05-27 09:24:14,780 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,780 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,782 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=plywood+18mm&max=5'
2026-05-27 09:24:14,788 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,789 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=conduit+pipe&max=5'
2026-05-27 09:24:14,789 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,790 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,790 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,797 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,797 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,797 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+glass&max=5'
2026-05-27 09:24:14,797 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=conduit+pipe&max=5'
2026-05-27 09:24:14,798 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=steel+fe500&max=5'
2026-05-27 09:24:14,807 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,807 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,807 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+aluminium&max=5'
2026-05-27 09:24:14,807 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+plywood&max=5'
2026-05-27 09:24:14,808 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+aluminium&max=5'
2026-05-27 09:24:14,816 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+portland&max=5'
2026-05-27 09:24:14,816 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,816 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+steel&max=5'
2026-05-27 09:24:14,817 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+hdpe&max=5'
2026-05-27 09:24:14,817 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,824 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,825 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=aluminium+composite&max=5'
2026-05-27 09:24:14,825 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,825 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=plywood+18mm&max=5'
2026-05-27 09:24:14,825 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=glass+wool&max=5'
2026-05-27 09:24:14,833 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+ceramic&max=5'
2026-05-27 09:24:14,833 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=glass+wool&max=5'
2026-05-27 09:24:14,839 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,841 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=plywood+18mm&max=5'
2026-05-27 09:24:14,841 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+plywood&max=5'
2026-05-27 09:24:14,842 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,842 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+waterproofing&max=5'
2026-05-27 09:24:14,849 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=steel+angle&max=5'
2026-05-27 09:24:14,850 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,850 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+steel&max=5'
2026-05-27 09:24:14,851 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,851 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,862 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+waterproofing&max=5'
2026-05-27 09:24:14,863 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=conduit+pipe&max=5'
2026-05-27 09:24:14,863 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,863 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,863 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+gypsum&max=5'
2026-05-27 09:24:14,870 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,872 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+conduit&max=5'
2026-05-27 09:24:14,872 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,872 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,872 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+gypsum&max=5'
2026-05-27 09:24:14,878 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=block+600x200x150&max=5'
2026-05-27 09:24:14,878 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=portland+cement&max=5'
2026-05-27 09:24:14,879 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+block&max=5'
2026-05-27 09:24:14,879 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+glass&max=5'
2026-05-27 09:24:14,879 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hdpe+pipe&max=5'
2026-05-27 09:24:14,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=steel+fe500&max=5'
2026-05-27 09:24:14,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+steel&max=5'
2026-05-27 09:24:14,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,900 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=certified+conduit&max=5'
2026-05-27 09:24:14,900 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gypsum+board&max=5'
2026-05-27 09:24:14,901 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,901 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=ceramic+floor&max=5'
2026-05-27 09:24:14,901 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=weather+resistant&max=5'
2026-05-27 09:24:14,908 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+aluminium&max=5'
2026-05-27 09:24:14,909 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=marked+waterproofing&max=5'
2026-05-27 09:24:14,909 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,910 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=premium+grade&max=5'
2026-05-27 09:24:14,911 | INFO     | api.enricher                 | Enrichment complete for 600 records
2026-05-27 09:24:14,912 | INFO     | main                         | API enrichment complete: 600 records
2026-05-27 09:24:14,912 | INFO     | orchestration.pipeline       | DONE  [enrich] (1.52s)
2026-05-27 09:24:14,912 | INFO     | orchestration.pipeline       | START [transform]
2026-05-27 09:24:15,199 | INFO     | etl.transformer              | Transform start: 600 records
2026-05-27 09:24:15,202 | INFO     | etl.transformer              | Dedup: removed 0 duplicates
2026-05-27 09:24:15,217 | INFO     | etl.transformer              | Transform done: 600 records | 93.3% priced | avg quality 89.6
2026-05-27 09:24:15,217 | INFO     | main                         | Transform: 600 rows × 33 cols
2026-05-27 09:24:15,217 | INFO     | orchestration.pipeline       | DONE  [transform] (0.30s)
2026-05-27 09:24:15,217 | INFO     | orchestration.pipeline       | START [load]
2026-05-27 09:24:15,267 | INFO     | etl.loader                   | CSV → /home/claude/b2b_v2/data/processed/products_cleaned.csv
2026-05-27 09:24:15,299 | INFO     | etl.loader                   | Partitioned Parquet → /home/claude/b2b_v2/data/partitioned (5 partitions)
2026-05-27 09:24:15,324 | INFO     | db.warehouse                 | DuckDB warehouse ready → /home/claude/b2b_v2/b2b_warehouse.duckdb (schema v2)
2026-05-27 09:24:15,378 | INFO     | db.warehouse                 | Warehouse: 600 products total in DB
2026-05-27 09:24:15,418 | INFO     | orchestration.pipeline       | DONE  [load] (0.20s)
2026-05-27 09:24:15,418 | INFO     | orchestration.pipeline       | START [eda]
2026-05-27 09:24:16,397 | ERROR    | orchestration.pipeline       | FAIL  [eda]
Traceback (most recent call last):
  File "/home/claude/b2b_v2/orchestration/pipeline.py", line 115, in run
    output = fn(self.context)
             ^^^^^^^^^^^^^^^^
  File "/home/claude/b2b_v2/orchestration/pipeline.py", line 50, in wrapper
    return fn(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^
  File "/home/claude/b2b_v2/main.py", line 113, in step_eda
    df = ctx.get("df") or pd.read_csv(PROCESSED / "products_cleaned.csv")
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/dist-packages/pandas/core/generic.py", line 1513, in __bool__
    raise ValueError(
ValueError: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().

2026-05-27 09:24:16,398 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
